"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Rubus hochstetterorum",-27.0828576857216,38.2783601302234,4511.92386546028
"Rubus lanuginosus",49.8874054681928,36.9018411757196,2959.90106834177
"Rubus occidentalis",-83.2943901077462,40.7349450477939,7253.09054786053
"Rubus odoratus",-81.6054229378443,41.4901506284122,7107.14721141694
"Rubus parviflorus",-108.23237040132,43.1903896038587,7939.52080108972
"Rubus pedunculosus",89.8482131993546,29.2303674015117,5665.22316025045
"Rubus persicus",49.8874054681928,36.9018411757196,2959.90106834177
"Rubus phoenicolasius",90.4584881334946,36.2122820102333,5081.00777545252
"Rubus serrae",-16.9468844916308,32.7675103174201,4444.04826794806
"Rubus spectabilis",-125.474644111919,48.9092794698718,7745.38911330659
"Rubus ursinus",-117.329070066629,43.4360131159201,8160.82032507506
"Rudbeckia fulgida",-81.366754322995,37.6266203834925,7461.36981086876
"Rudbeckia hirta",-89.356332200843,41.4666074854269,7440.12690070787
"Rudbeckia laciniata",-87.2944978313731,40.9917534678329,7400.52007758177
"Rudbeckia nitida",-82.9783742360552,30.6836525428666,8200.93651952426
"Ruellia elegans",-46.5018036321704,-18.709740969395,10951.1989133678
"Rumex altissimus",-87.4055587793547,38.5564559302211,7640.13961633488
"Rumex angustifolius",43.4716125096803,36.1864782275279,2822.66858779061
"Rumex bipinnatus",-1.50271661289752,29.2645120724227,4044.36422401805
"Rumex britannica",-83.0779200608811,45.3922375216505,6804.9236520781
"Rumex chrysocarpos",-98.3298318740791,25.3791510804928,9406.49310225887
"Rumex hymenosepalus",-108.323184401144,36.3164193172702,8653.64128611544
"Rumex japonicus",128.197478187359,35.9053632568884,7161.87964771338
"Rumex lunaria",-15.6754686626662,28.3400533609037,4792.15433787276
"Rumex maderensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Rumex mexicanus",-100.98629196602,23.562515317149,9698.87763413452
"Rumex olympicus",35.441648478726,39.0283978298971,2339.90609916532
"Rumex pictus",37.7539236649937,28.412515772551,3536.55812687204
"Rumex roseus",12.4578598139957,31.3367894494529,3350.37243518369
"Rumex simpliciflorus",3.42769540699145,24.6795140134128,4327.03937378169
"Rumex tmoleus",35.441648478726,39.0283978298971,2339.90609916532
"Rumex triangulivalvis",-92.8419249935014,44.3693401541223,7295.42251315819
"Rumex tuberosus subsp. turcomanicus",50.7196023602595,36.5246000776779,3029.24019995191
"Rumex vesicarius",37.5457228630729,24.4747683927059,3964.75626257269
"Ruta oreojasme",-15.6754686626662,28.3400533609037,4792.15433787276
"Ruta pinnata",-15.6754686626662,28.3400533609037,4792.15433787276
"Sabulina foliosa",76.7103509733815,31.3676738435526,4749.57453204474
"Saccharum officinarum",140.844830776393,-5.3594483219559,11779.731351951
"Sagina decumbens subsp. occidentalis",-117.683644353754,44.2222145480808,8085.97493370829
"Sagittaria latifolia",-86.0417341608763,35.0900145920499,7915.87970436871
"Sagittaria montevidensis",-63.7513399671071,-25.2050111514965,12495.6427380841
"Salix acmophylla",54.4936967101315,31.58886221322,3672.24126812536
"Salix aegyptiaca",44.7435225004023,36.4875431725362,2828.13033997607
"Salix babylonica",114.651400464551,38.4267597997754,6232.87772822094
"Salix eriocephala",-81.1259724135429,41.5542595443278,7079.78754364533
"Salix euxina",41.2733422374216,41.4835691037231,2204.58125031968
"Salix excelsa",59.8125397682296,38.8413096955555,3200.56245855218
"Salix glauca f. cordifolia",-75.9876439871684,58.6856842521927,5331.93369915272
"Salix glauca var. villosa",-113.773374166108,49.7650542980343,7407.30839523809
"Salix integra",128.594667564322,41.484246993674,6670.5347900273
"Salix lasiolepis",-108.105326458233,32.1909403370469,9074.26405631979
"Salix magnifica",104.678088301968,28.6410152979675,6554.93866652868
"Salix melanopsis",-115.418355996392,45.2435842334029,7922.75851311425
"Salix mucronata",28.7402671750008,-3.02438572704386,6939.62351955004
"Salix nigra",-85.5289110503099,38.0398765211422,7608.61279201508
"Salix pedicellata subsp. canariensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Salix pseudomedemii",41.2733422374216,41.4835691037231,2204.58125031968
"Salix schwerinii",128.711015847075,51.9730279947213,5747.75567045783
"Salix sitchensis",-122.129708257222,49.5022563463626,7619.50545451329
"Salix tetrasperma",101.083661886801,18.645636563739,7273.05334970719
"Salix udensis",131.187832399333,51.5525888633482,5891.56852663958
"Salix × fragilis",35.441648478726,39.0283978298971,2339.90609916532
"Salix × hermaphroditica",6.48745032167473,52.5761659030626,1550.14143331536
"Salix × pendulina nothof. pendulina",-24.419382509055,21.0245266533137,5939.636586714
"Salix × pendulina nothof. tristis",-22.3523160027675,36.7147284388473,4382.72526580582
"Salsola divaricata",-15.6754686626662,28.3400533609037,4792.15433787276
"Salsola tamamschjanae",45.0721531383705,37.6106933937788,2721.3225560306
"Salvia absconditiflora",35.441648478726,39.0283978298971,2339.90609916532
"Salvia aegyptiaca",29.251077315952,24.2201904710458,3926.2117243382
"Salvia aucheri",35.441648478726,39.0283978298971,2339.90609916532
"Salvia cadmica",35.441648478726,39.0283978298971,2339.90609916532
"Salvia canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Salvia clevelandii",-115.53702277376,32.9768083994527,9221.20503757489
"Salvia coccinea",-79.9836584841732,12.5015791896033,9811.80967591897
"Salvia dorystaechas",35.441648478726,39.0283978298971,2339.90609916532
"Salvia euphratica",35.441648478726,39.0283978298971,2339.90609916532
"Salvia farinacea",-102.860306816451,30.6631185318476,9046.73039863557
"Salvia frigida",44.8302533151529,35.8943592319219,2892.77438609471
"Salvia greggii",-101.237634433727,28.7630579278249,9179.2129798734
"Salvia heldreichiana",35.441648478726,39.0283978298971,2339.90609916532
"Salvia hierosolymitana",35.9948202050246,33.7832627493594,2922.08247412102
"Salvia hypargeia",35.441648478726,39.0283978298971,2339.90609916532
"Salvia jaminiana",6.09451924539928,31.2929846544315,3548.76710394475
"Salvia judaica",37.382505644058,33.1529683470544,3012.53344486727
"Salvia leucantha",-92.1295262160313,16.5476991637721,10019.1883760296
"Salvia limbata",45.0721531383705,37.6106933937788,2721.3225560306
"Salvia microstegia",36.9128105127592,37.0053081386959,2584.64488598099
"Salvia multicaulis",40.3250094779991,33.4879958930477,3032.49346169464
"Salvia palaestina",39.4984067862435,31.4455205713387,3236.54730602796
"Salvia patens",-96.6640838034949,19.6414902706726,9914.60225541723
"Salvia purpurea",-94.1693745553399,17.959851807751,9972.27017486152
"Salvia reflexa",-98.6027543496059,36.8873637959315,8256.08609856169
"Salvia rosifolia",35.441648478726,39.0283978298971,2339.90609916532
"Salvia splendens",-45.4997997568725,-19.7814169640278,11002.1288476603
"Salvia staminea",45.0721531383705,37.6106933937788,2721.3225560306
"Salvia suffruticosa",43.4716125096803,36.1864782275279,2822.66858779061
"Salvia syriaca",42.2898502149542,35.376018230709,2876.70104425626
"Salvia verbascifolia",44.1891891167694,42.7111547406361,2169.85350874056
"Salvia yangii",76.9961445196991,33.9895128889274,4526.76765018404
"Salvinia auriculata",-71.9128620475911,2.39156253985856,10347.5287479609
"Sambucus canadensis",-86.2712919233308,32.9756155975254,8131.18810716209
"Sambucus lanceolata",-16.9468844916308,32.7675103174201,4444.04826794806
"Sambucus palmensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sanguisorba alpina",87.9886958278892,48.6985917835038,3938.68154009923
"Sanguisorba armena",35.441648478726,39.0283978298971,2339.90609916532
"Sanguisorba canadensis",-75.9011473553807,41.6484370331629,6832.4532629086
"Sanguisorba megacarpa",-16.3111765771485,30.5537818391619,4616.04111359769
"Sanicula azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Sanvitalia procumbens",-96.6228685797889,19.6009307073612,9916.88526195358
"Saponaria orientalis",43.9053869784906,37.5617269465919,2690.78532532524
"Saponaria pumilio",36.9128105127592,37.0053081386959,2584.64488598099
"Sarracenia purpurea",-83.9171254869721,46.2812240101642,6756.89305769763
"Sasa palmata",139.843058647495,43.5301411205787,6994.34263795992
"Sasa veitchii",143.969630781366,45.169554106799,7010.59825249923
"Sasaella ramosa",138.214120033694,37.9061166876332,7454.27427897015
"Satureja intermedia",47.5324121283729,39.3942100384063,2622.15981914664
"Satureja macrantha",44.7435225004023,36.4875431725362,2828.13033997607
"Saussurea japonica",115.480631422884,36.7834490463823,6422.36817053433
"Scabiosa crinita",45.0721531383705,37.6106933937788,2721.3225560306
"Scabiosa japonica",138.214120033694,37.9061166876332,7454.27427897015
"Schinus molle",-61.9611569390505,-24.9819716305365,12376.0835610353
"Schinus terebinthifolia",-52.2450266086031,-21.2862752065798,11501.1818071055
"Schizanthus grahamii",-68.9353254327373,-36.4813116265404,13801.7335260888
"Schizanthus pinnatus",-71.9885425246067,-41.9649254699572,14440.3157307688
"Schizogyne glaberrima",-15.6754686626662,28.3400533609037,4792.15433787276
"Schizogyne sericea",-15.7690775688921,29.2415069396994,4711.54639398724
"Schizopetalon walkeri",-71.5232778858527,-35.1143158820241,13823.6811392027
"Scilla forbesii",35.441648478726,39.0283978298971,2339.90609916532
"Scilla luciliae",35.441648478726,39.0283978298971,2339.90609916532
"Scilla rosenii",40.4988006317659,40.0358797736949,2335.95689572574
"Scilla sardensis",35.441648478726,39.0283978298971,2339.90609916532
"Scoparia dulcis",-75.5058358574139,9.23667473247532,9888.1383112609
"Scorzonera alpigena",37.7964123757211,36.2843095590936,2678.91834314795
"Scrophularia altaica",82.7511294010839,57.4899868341626,3096.1548565993
"Scrophularia calliantha",-15.6754686626662,28.3400533609037,4792.15433787276
"Scrophularia glabrata",-15.6754686626662,28.3400533609037,4792.15433787276
"Scrophularia incisa",92.7724326830241,47.5988725257508,4285.88329091637
"Scrophularia lateriflora",44.1891891167694,42.7111547406361,2169.85350874056
"Scrophularia peyronii",37.5889862413296,32.9126238923188,3042.21259729814
"Scrophularia racemosa",-16.9468844916308,32.7675103174201,4444.04826794806
"Scrophularia ruprechtii",44.1891891167694,42.7111547406361,2169.85350874056
"Scrophularia smithii",-15.6754686626662,28.3400533609037,4792.15433787276
"Scrophularia smithii subsp. langeana",-15.6754686626662,28.3400533609037,4792.15433787276
"Scrophularia versicolor",53.9215663151379,36.6809216058723,3141.49133043144
"Scrophularia xanthoglossa var. decipiens",44.8302533151529,35.8943592319219,2892.77438609471
"Scutellaria cypria",33.2194493269579,35.0438515539693,2749.94480800294
"Scutellaria multicaulis",66.4438443163299,32.3879064274002,4126.71548764565
"Scyphanthus stenocarpus",-71.5232778858527,-35.1143158820241,13823.6811392027
"Searsia laevigata",22.5448099108385,-30.9647161334435,10045.724231888
"Secale cereale",35.441648478726,39.0283978298971,2339.90609916532
"Secale vavilovii",44.7435225004023,36.4875431725362,2828.13033997607
"Sedum bellum",-103.103432420909,25.9522375984363,9537.90816080025
"Sedum confusum",-99.3687731621675,21.4949314936621,9842.754807692
"Sedum greggii",-99.7094424727266,20.8405319283133,9923.31630283694
"Sedum hultenii",-99.3687731621675,21.4949314936621,9842.754807692
"Sedum japonicum",125.568252204995,30.8720450441186,7493.68628659689
"Sedum lineare",116.702969851271,33.0988081996934,6818.44645690954
"Sedum lydium",35.441648478726,39.0283978298971,2339.90609916532
"Sedum mexicanum",-93.1618453973872,17.7926268408866,9942.98127795002
"Sedum palmeri",-100.083891762191,21.4092345738357,9881.10615306609
"Sedum praealtum",-95.5147361923604,18.7631750746838,9952.23603850074
"Sedum rhodocarpum",-103.103432420909,25.9522375984363,9537.90816080025
"Sedum sarmentosum",116.0121236728,31.1339845590462,6959.17894517389
"Sedum sedoides",76.6421132285291,33.3897748285591,4561.69595603185
"Sedum stahlii",-98.5781124899991,19.1366300382723,10048.2123603256
"Selaginella apoda",-84.09867286997,34.5205281585334,7883.20457461873
"Semele androgyna",-16.3111765771485,30.5537818391619,4616.04111359769
"Semele gayae",-15.6754686626662,28.3400533609037,4792.15433787276
"Semiarundinaria fastuosa",138.214120033694,37.9061166876332,7454.27427897015
"Senecio bollei",-15.6754686626662,28.3400533609037,4792.15433787276
"Senecio candicans",78.3802704532259,21.9755368025494,5720.711924593
"Senecio doriiformis",42.950527440899,34.9722573550368,2936.89077755816
"Senecio elegans",22.5448099108385,-30.9647161334435,10045.724231888
"Senecio grandiflorus",22.5448099108385,-30.9647161334435,10045.724231888
"Senecio inaequidens",27.565869978672,-26.1871828253111,9502.80314119136
"Senecio incrassatus",-16.1616798764717,30.4168413989397,4621.14531970229
"Senecio linifolius",25.3933918815145,-30.2744335881213,9958.97410780197
"Senecio polyodon",28.2568984388113,-26.9673844978238,9589.06258176212
"Senecio pseudoorientalis",48.4408192081327,36.6356412192472,2934.26164772006
"Senecio pulcher",-53.7743446973355,-28.292393621651,12242.7188606684
"Senna didymobotrya",31.0230425633288,-5.04468189075164,7167.18491098457
"Senna occidentalis",-73.589902966376,5.70542712997142,10122.7688979439
"Senna × floribunda",-99.7094424727266,20.8405319283133,9923.31630283694
"Sequoia sempervirens",-120.097445227627,40.6735468812484,8520.4333768583
"Sequoiadendron giganteum",-119.657166648558,37.374147582182,8862.26309084826
"Sesamum indicum",84.5359259214951,26.179321891472,5651.09036982837
"Setaria faberi",121.698702241727,41.2660885666477,6349.33090309825
"Setaria italica",111.959835534711,32.9240504065864,6575.50060317607
"Shibataea kumasasa",126.351526353787,33.1038346669284,7327.24728372772
"Sibbaldianthe bifurca",93.7387608114846,45.1477120536549,4527.92340416398
"Sicyos angulatus",-84.8399086785024,40.371025789084,7355.19588252571
"Sicyos edulis",-98.4972486177977,21.0994556860185,9846.23276292983
"Sida rhombifolia",52.937434608577,5.80200252342028,6323.56356424589
"Sida ulmifolia",-78.1603504639401,14.468639191649,9525.73306814369
"Sida urens",-28.5540123625755,5.01960589337313,7709.99258877639
"Sidalcea candida",-109.504379507405,39.060773369905,8405.79078178278
"Sideritis canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideritis candicans",-16.9468844916308,32.7675103174201,4444.04826794806
"Sideritis condensata",35.441648478726,39.0283978298971,2339.90609916532
"Sideritis cretica",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideritis dasygnaphala",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideritis gomeraea",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideritis libanotica",39.1944172040054,35.7095695954001,2768.73468591908
"Sideritis lotsyi",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideritis macrostachyos",-15.6754686626662,28.3400533609037,4792.15433787276
"Sideroxylon inerme",35.9960765664635,-15.308602293785,8328.08643734343
"Sideroxylon mirmulano",-16.9468844916308,32.7675103174201,4444.04826794806
"Sideroxylon rubiginosum",-70.4856964389311,18.8951281444495,8692.09656078883
"Sideroxylon spinosum",-6.77125001754286,26.356311265549,4560.36202338766
"Silene aegyptiaca",38.7812045967285,32.4827473124415,3110.22057383874
"Silene arguta",43.4716125096803,36.1864782275279,2822.66858779061
"Silene banksia",121.258665168536,43.0417620795857,6170.80866813404
"Silene crassipes",38.6813704699226,32.3798169769062,3119.55407383591
"Silene foliosa",123.840308168756,43.9762834560262,6216.74022503926
"Silene laxa",44.8302533151529,35.8943592319219,2892.77438609471
"Silene libanotica",37.382505644058,33.1529683470544,3012.53344486727
"Silene nocteolens",-15.6754686626662,28.3400533609037,4792.15433787276
"Silene odontopetala",41.8541618185794,35.1079364715275,2894.22958022332
"Silene pseudoatocion",-1.82512598571423,30.1860978507836,3965.59993963816
"Silene pygmaea",44.1891891167694,42.7111547406361,2169.85350874056
"Silene rhynchocarpa",44.4727124056012,34.9689369908841,2979.41710400994
"Silene squamigera subsp. vesiculifera",35.441648478726,39.0283978298971,2339.90609916532
"Silene suaveolens",76.6072030318016,40.0310072378491,3978.01224310707
"Silene swertiifolia",44.7264384582685,35.9189621192454,2887.09800838252
"Silphium integrifolium",-93.2242999026874,38.7414977701943,7862.79330887898
"Silphium perfoliatum",-87.0800828714774,39.8498504644951,7501.40568182954
"Sisymbrium luteum",122.071859152048,40.1955571732223,6463.33662531052
"Skimmia japonica",135.722190797843,38.3771517845707,7295.11681258844
"Smilax canariensis",-16.3111765771485,30.5537818391619,4616.04111359769
"Smyrnium connatum",35.85652727345,35.0945465194938,2776.43878504375
"Smyrnium cordifolium",49.5356806280846,35.4970763760245,3089.33177985602
"Soda longifolia",21.4433742819181,26.7856483561525,3678.31329383339
"Soda rosmarinus",50.0970338753458,30.1740608099156,3656.86103682097
"Solandra maxima",-91.2665802933745,16.2291214863563,10010.3197068539
"Solanum americanum",-82.7367591247512,25.4287483207391,8697.56254223452
"Solanum argentinum",-62.6878414160018,-25.590342787123,12472.5432605802
"Solanum bahamense",-72.0354806985417,19.9726854856636,8672.9015900239
"Solanum betaceum",-63.2165541363511,-9.01917820220356,10945.03811675
"Solanum carolinense",-89.0654005299795,38.7763415434139,7689.17031562792
"Solanum elaeagnifolium",-91.9577694061594,22.7129547063397,9398.01623524893
"Solanum guineense",22.5448099108385,-30.9647161334435,10045.724231888
"Solanum habrochaites",-76.3746651622873,-5.35121325701976,11337.0674549689
"Solanum laciniatum",108.199668295023,-36.7174540213503,12922.4343509391
"Solanum laxum",-54.6933313911873,-27.2909128123039,12197.6001895507
"Solanum linnaeanum",22.5448099108385,-30.9647161334435,10045.724231888
"Solanum lycopersicum",-74.3558058106132,-9.24805436833457,11595.6203689292
"Solanum lyratum",112.425345427764,27.5283019844197,7090.48451492505
"Solanum melongena",95.2013598640048,11.1917510201938,7650.92748061318
"Solanum muricatum",-75.2755971353688,-2.26051151494747,10980.1108952214
"Solanum physalifolium",-68.4758243730222,-18.4721118397743,12133.5774650088
"Solanum pseudocapsicum",-62.3503917741175,-27.9758645433773,12674.2806844003
"Solanum sarrachoides",-58.8748028207934,-29.211655760434,12599.5570841391
"Solanum scabrum",18.4377745434265,-2.01008882789629,6880.77481844376
"Solanum stoloniferum",-103.423972617626,26.5397588747415,9489.93322405747
"Solanum triflorum",-97.1401147283345,33.964992870034,8493.44805220722
"Solanum tuberosum",-70.5369891479161,-19.8657238889827,12380.0883300744
"Solanum umbelliferum",-115.937556980521,34.8228173166269,9037.1217335467
"Solanum umbelliferum var. xanti",-114.244563223406,33.4309909565847,9136.26591442735
"Solanum vespertilio",-15.6754686626662,28.3400533609037,4792.15433787276
"Solanum viride",-126.602460164449,-17.3863181534123,14901.0601844026
"Solidago arguta",-82.8411660800073,38.1519693839358,7478.4224541063
"Solidago bicolor",-78.9373106894755,41.2755804347746,7007.12652195542
"Solidago canadensis",-91.8849072514368,40.4297819510751,7643.34956676322
"Solidago chilensis",-61.5989763085728,-28.086804284079,12643.4219600112
"Solidago gigantea",-89.4360088931155,41.5368698671943,7436.57331482716
"Solidago glomerata",-82.8622366587913,35.7056218380553,7712.93135860937
"Solidago leiocarpa",-72.1839053381664,46.0613882601863,6259.86469057996
"Solidago odora",-81.9690963562684,37.4457753986328,7506.09289885755
"Solidago rugosa",-80.1811106470897,39.902877251455,7192.26784461735
"Solidago sempervirens",-69.149949494928,38.5896320518114,6784.51672392606
"Solidago shortii",-85.7823102226298,38.7369487725689,7552.67307703223
"Solidago velutina subsp. californica",-117.203923118072,36.6421876597401,8878.29636928632
"Solidago virgaurea subsp. armena",45.5559527848058,41.0433617174927,2385.51927427155
"Soliva sessilis",-62.8860687846975,-29.1586579830614,12812.2627045736
"Sonchus acaulis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus arboreus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus brachylobus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus congestus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus daltonii",-24.104989115863,15.9928956811446,6409.12920121015
"Sonchus fruticosus",-16.9468844916308,32.7675103174201,4444.04826794806
"Sonchus gomeraensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus gummifer",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus hierrensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus leptocephalus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus mauritanicus",1.96988692737399,31.5111674312083,3678.46939235101
"Sonchus palmensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus pendulus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus platylepis",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus radicatus",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus tuberifer",-15.6754686626662,28.3400533609037,4792.15433787276
"Sonchus webbii",-15.6754686626662,28.3400533609037,4792.15433787276
"Sophora flavescens",112.876072932518,40.8770268383664,5925.0398103266
"Sorbaria sorbifolia",122.681159907765,53.5189512039875,5350.27221462665
"Sorbus americana",-76.5251847495996,42.4549680141691,6787.26764464146
"Sorbus commixta",129.756542594304,38.5105220710843,6998.68110416731
"Sorbus hupehensis",106.161403300369,32.5810667061671,6284.3087832559
"Sorbus sambucifolia",102.280745947952,52.1924856489122,4458.98179236587
"Sorghum bicolor",23.2957853461809,0.114783609140402,6606.21897961575
"Sorghum bicolor nothosubsp. drummondii",16.8419888129558,18.1795300420597,4685.05757083396
"Sorghum bicolor subsp. bicolor",9.79956435881553,15.2719060973964,5141.60864449025
"Sorghum halepense",48.1406265897871,29.2888906777439,3686.35586251244
"Sorghum virgatum",16.7951187968802,22.1641784754627,4250.08196469481
"Spathodea campanulata",10.225023936295,4.82678355636384,6263.04550602182
"Spinacia oleracea",65.5632536512825,38.2044261421329,3544.3585784497
"Spinacia tetrandra",42.3659323912083,36.6621510211476,2742.14509672073
"Spiraea alba",-81.7036160311715,43.7740253350212,6897.29488710948
"Spiraea bella",90.7993430745244,28.092726363402,5821.829622944
"Spiraea betulifolia",137.999578603757,52.0394151936991,6130.96566653455
"Spiraea cantoniensis",114.48893267388,28.3015526462235,7134.10435174688
"Spiraea douglasii",-121.001482764671,47.4446507636726,7816.86822068104
"Spiraea japonica",110.335872806623,29.8855464173847,6759.47126628069
"Spiraea japonica var. japonica",138.214120033694,37.9061166876332,7454.27427897015
"Spiraea nipponica",138.214120033694,37.9061166876332,7454.27427897015
"Spiraea prunifolia",113.375947911784,26.8992317363674,7201.03726743752
"Spiraea splendens var. rosea",-116.581928187641,45.9656677491024,7875.03507170227
"Spiraea thunbergii",132.838731139787,38.2590094247754,7170.49638595196
"Spiraea tomentosa",-80.9397470225713,40.4512659353484,7175.09259440584
"Spiraea trichocarpa",119.342904070835,41.6059638597253,6199.47176901883
"Spiraea trilobata",99.692598771237,45.9968261069605,4790.13146145157
"Sporobolus alterniflorus",-72.0716112026271,23.5630435285915,8333.76943218279
"Stachys citrina",14.5811353850247,35.4879654073295,2853.36504760761
"Stachys coccinea",-99.3932022154097,23.5824605795676,9632.12267800779
"Stachys distans",36.735553255614,35.1114448413353,2788.13995726893
"Stachys inflata",44.7435225004023,36.4875431725362,2828.13033997607
"Stachys lavandulifolia",47.6640115839528,37.0253596281218,2867.28860535734
"Stachys nivea",38.3839725467923,34.9822184474948,2831.30142241702
"Stachys palaestina",37.382505644058,33.1529683470544,3012.53344486727
"Stachys petrokosmos",35.441648478726,39.0283978298971,2339.90609916532
"Stachys setifera",54.8136409059218,37.4268606732796,3106.44934421128
"Stachys spectabilis",42.3659323912083,36.6621510211476,2742.14509672073
"Stachys viscosa",40.4988006317659,40.0358797736949,2335.95689572574
"Staphylea bumalda",120.133489281101,36.1778609346314,6723.26047705685
"Staphylea colchica",44.1891891167694,42.7111547406361,2169.85350874056
"Stellaria sessiliflora",132.838731139787,38.2590094247754,7170.49638595196
"Stenocarpus sinuatus",144.150382502308,-20.1189654683264,13369.8450183889
"Stenotaphrum secundatum",-53.4273803354386,7.53652655973091,8816.47728533887
"Stephanotis floribunda",46.6869424107267,-19.4688379104024,8919.07941331879
"Stipa hohenackeriana",54.8960781758038,36.3797236622135,3211.96406270448
"Stipagrostis plumosa",36.1019269206607,28.7864345313153,3471.75478716275
"Strelitzia alba",22.5448099108385,-30.9647161334435,10045.724231888
"Strelitzia nicolai",29.9796951703472,-21.8439675956553,9023.02157019731
"Strelitzia reginae",26.6323613676787,-29.8436154224421,9908.89331803627
"Streptocarpus ionanthus",36.343470370175,-2.88006577023415,6960.26168864266
"Striga hermonthica",16.7023472696326,7.07541907065812,5903.9661465119
"Styphnolobium japonicum",109.53258645713,31.4963720370468,6569.40121383637
"Suaeda arcuata",68.8238217992014,36.8985620585332,3830.38156080837
"Suaeda asphaltica",37.382505644058,33.1529683470544,3012.53344486727
"Suaeda microphylla",58.601128916616,39.7465235566573,3058.9643571162
"Sulla carnosa",1.96988692737399,31.5111674312083,3678.46939235101
"Syagrus romanzoffiana",-52.7826953175342,-22.9341789705711,11686.0148686585
"Symphoricarpos albus",-92.0398610542372,44.1842843734214,7282.75087058023
"Symphoricarpos orbiculatus",-86.4656758185465,38.1625612645265,7637.66526531816
"Symphyotrichum chilense",-121.394486235375,45.9807878559666,7981.61987155194
"Symphyotrichum ciliolatum",-90.7817474274277,48.9332067714787,6776.2761552613
"Symphyotrichum cordifolium",-81.759660954191,41.5401123879953,7109.28987618006
"Symphyotrichum dumosum",-81.7994042021342,37.7935426650342,7465.30533543809
"Symphyotrichum ericoides",-93.4820311220078,42.2957238982363,7523.01195027448
"Symphyotrichum expansum",-94.5116077512444,23.8622839362994,9396.96941132229
"Symphyotrichum foliaceum",-116.87280055125,44.6900909779481,8016.94488707542
"Symphyotrichum laeve",-92.0646942278654,41.6061006277797,7535.34913783347
"Symphyotrichum lanceolatum",-91.2574209192839,41.5357353904308,7510.18278258314
"Symphyotrichum novae-angliae",-87.7102961666724,41.2737145704122,7390.78738566461
"Symphyotrichum novi-belgii",-71.8483897120897,43.1538154258551,6504.13776230068
"Symphyotrichum pilosum",-82.3208783194307,40.3669204855163,7244.89851162843
"Symphyotrichum puniceum",-83.8460668559998,42.8165539632872,7079.93025163612
"Symphyotrichum shortii",-85.5073558777137,38.7181262541098,7542.49972322778
"Symphyotrichum squamatum",-61.6000951349719,-20.5951056320153,11946.9112968336
"Symphyotrichum × salignum",-89.7502023726993,44.6771510714711,7145.70409906205
"Symphyotrichum × versicolor",9.56064564677581,48.5149899587968,1721.84243735806
"Symphytum anatolicum",31.113132309451,38.4183286646621,2360.14079851196
"Symphytum asperum",44.5097212159612,39.302756986279,2528.47509012417
"Symphytum brachycalyx",36.735553255614,35.1114448413353,2788.13995726893
"Symphytum grandiflorum",44.1891891167694,42.7111547406361,2169.85350874056
"Symphytum ibiricum",40.4988006317659,40.0358797736949,2335.95689572574
"Symphytum × uplandicum",-60.0854103774759,49.4207051214183,5393.30979573426
"Syringa emodi",79.3714371950376,30.7303914580567,4950.96601594895
"Syringa komarowii",107.054413348755,33.0937817324585,6288.54190943413
"Syringa persica",83.407022267874,34.0346007912263,4875.11976021287
"Syringa reticulata",125.95238213188,42.0397808767516,6492.14961312736
"Syringa tomentella",96.3751867290975,30.2113000106157,5944.36403173159
"Syringa tomentella subsp. sweginzowii",96.3751867290975,30.2113000106157,5944.36403173159
"Syringa tomentella subsp. yunnanensis",96.3751867290975,30.2113000106157,5944.36403173159
"Syringa villosa",122.424200530956,42.3274900202218,6291.98890587134
"Syringa villosa subsp. wolfii",129.579480884321,43.2951758237409,6553.47327851165
"Syzygium jambos",105.824051543271,10.8958577916626,8270.58785065374
"Syzygium myrtifolium",104.842807226512,8.65823970919453,8427.93774060745
"Tagetes erecta",-98.7362986253851,20.8835790658415,9878.16745280019
"Tagetes minuta",-58.3198264583338,-24.1629525585821,12100.2408474911
"Tagetes tenuifolia",-89.4532737524982,13.2855634648646,10214.9134604315
"Takhtajaniantha tau-saghyz",67.0745530346938,41.8947116512044,3300.08617395663
"Tamarindus indica",45.3338159888448,-15.7775834422593,8492.92833799731
